이름,세부카테고리,주소,위도,경도,전화번호,링크
완미족발 서울사당점,"음식점>한식>육류,고기요리>족발,보쌈",서울특별시 동작구 동작대로29길 91 우성 2단지 상가 1층,37.4874187,126.9798904,,https://www.완미족발.kr/
낙지한마리수제비상도,음식점>한식,서울특별시 동작구 상도로31길 19 브라운스톤상가 1층,37.5054322,126.9441668,,
98도씨국밥 보라매점,음식점>한식,서울특별시 동작구 보라매로5길 43 1층 120호,37.4914777,126.9234164,,https://app.catchtable.co.kr/ct/shop/98dossi_boramae?from=share&type=WAITING
왕돈까스왕냉면 동작점,음식점>일식>돈가스,서울특별시 동작구 상도로 170,37.5040736,126.9380240,,
백소정 보라매점,음식점>일식>일식당,서울특별시 동작구 신대방동 보라매로5가길 16 1층 101-4호,37.4913277,126.9243368,,https://baeksojeong.com/
후라토식당 이수직영점,음식점>일식>일식당,서울특별시 동작구 사당로28길 6 2층,37.4841666,126.9795743,,https://www.instagram.com/furato.isu
핵밥 숭실대점,음식점>일식>덮밥,서울특별시 동작구 상도로67길 27 1층,37.4948536,126.9564329,,https://www.hecbob.com/
면식당 숭실대점,음식점>일식>일식당,서울특별시 동작구 사당로 24 2층,37.4950904,126.9570505,,https://면식당.com
텐카이치,음식점>일식>일본식라면,서울특별시 동작구 만양로14길 24 1층 텐카이치,37.5118927,126.9456170,,https://instagram.com/tenkaichi2015
멘쇼우라멘 이수직영점,음식점>일식>일본식라면,서울특별시 동작구 동작대로27가길 42 1층,37.4857634,126.9808633,,
써브웨이 노량진역점,음식점>샌드위치,서울특별시 동작구 노량진로 152-1,37.5134993,126.9429033,,http://www.subway.co.kr/
소담촌 사당직영점,음식점>일식>샤브샤브,서울특별시 동작구 동작대로 43 5층,37.4804880,126.9814676,,
청록미나리식당 노량진점,음식점>한식,"서울특별시 동작구 장승배기로 170 1층, 2층",37.5128103,126.9404665,,https://www.instagram.com/cheongrokminari_official
샤브몰 서울사당점,음식점>일식>샤브샤브,서울특별시 동작구 사당로 196 2층 203호,37.4850031,126.9698390,,https://app.catchtable.co.kr/ct/shop/shabumall_sadang
모두뼈다귀감자탕 상도점,음식점>한식>감자탕,서울특별시 동작구 성대로2길 5 1층 모두뼈다귀감자탕 상도점,37.4996154,126.9319885,,
함지박,음식점>한식,서울특별시 동작구 상도로37길 68-1 1층,37.4982210,126.9526570,,
솥고집 사당점,"음식점>한식>육류,고기요리","서울특별시 동작구 사당로 305 1, 2층",37.4853843,126.9813692,,
경아식당 노량진점,음식점>한식,서울특별시 동작구 만양로18길 10 2층 경아식당,37.5131372,126.9447065,,
세종대왕숯불갈비 보라매역점,음식점>한식,서울특별시 동작구 여의대방로 136 세종대왕숯불갈비,37.4992650,126.9205650,,
고메스퀘어 신대방점,"음식점>일식,초밥뷔페",서울특별시 동작구 신대방1가길 38 106동 B1층 102호,37.4875736,126.9060066,,https://www.instagram.com/gourmetsquare_official
홍콩반점0410 노량진점,음식점>중식당,서울특별시 동작구 노량진동 만양로 110 2층,37.5132255,126.9444001,,http://www.zzambbong.com/
미분당 노량진점,음식점>베트남음식,서울특별시 동작구 만양로 105 한성빌딩 107호,37.5129009,126.9438923,,http://www.mifendang.com
미분당 신대방삼거리점,음식점>베트남음식,서울특별시 동작구 보라매로19길 25 1층 미분당 신대방삼거리점,37.4978359,126.9263243,,
72420 사당본점,음식점>베트남음식,서울특별시 동작구 동작대로1길 50 1층,37.4773808,126.9786882,,
saigonlee,음식점>베트남음식,서울특별시 동작구 장승배기로 151-1,37.5112672,126.9400420,,
하이디라오 홍대점,음식점>중식당,서울특별시 마포구 양화로 176 동교동 와이즈파크 5층,37.5572510,126.9249991,,https://app.catchtable.co.kr/ct/shop/hidirao_hongdae?type=VISIT_RESERVATION
연남토마 본점,음식점>퓨전음식,서울특별시 마포구 월드컵북로6길 61 연남토마,37.5595232,126.9214704,,https://app.catchtable.co.kr/ct/shop/yntm_yn
셔우드,음식점>피자,서울특별시 마포구 와우산로37길 11 2층,37.5560664,126.9301940,,https://instagram.com/sherwood.seoul?igshid=YmMyMTA2M2Y=
로쏘 1924 나폴리 화덕피자 홍대점,음식점>피자,서울특별시 마포구 홍익로 29 1층 로쏘 1924 나폴리 화덕피자,37.5545240,126.9217268,,https://naver.me/xtgzr1zo
소이연남,음식점>태국음식,서울특별시 마포구 동교로 267 1층,37.5634777,126.9253617,,https://www.instagram.com/soi_yeonnam/
코랏,음식점>태국음식,서울특별시 마포구 월드컵로19길 14 1층 코랏 KORAT,37.5568105,126.9082605,,http://instagram.com/koratmangwon
조선초가한끼 마포점,음식점>한식,서울특별시 마포구 독막로 288 대흥 세양아파트 상가 1층,37.5441983,126.9450432,,
카츠업 홍대점,음식점>일식>돈가스,서울특별시 마포구 홍익로 10 서교푸르지오 101동 142호,37.5541052,126.9234358,,https://blog.naver.com/katsup
카와카츠 본점,음식점>일식>돈가스,서울특별시 마포구 동교로 126 1층 102호,37.5547362,126.9161059,,https://app.catchtable.co.kr/ct/shop/kawakatsu
요미우돈교자 연남점,음식점>일식>일식당,서울특별시 마포구 동교로 244-1 1층,37.5617408,126.9244667,,https://www.instagram.com/yummyudongyoza/
만평우동 홍대점,"음식점>일식>우동,소바",서울특별시 마포구 잔다리로6길 25 지하 1층,37.5523482,126.9206855,,https://blog.naver.com/manpyeongudon
연어롭다,음식점>일식>일식당,서울특별시 마포구 동교로38길 42,37.5610408,126.9256927,,http://instagram.com/s_kitae
오레노라멘 본점,음식점>일식>일본식라면,서울특별시 마포구 독막로8길 16 1층 오레노라멘,37.5472309,126.9178414,,https://www.orenoramen.co.kr/
미도인 홍대,음식점>양식,서울특별시 마포구 잔다리로2길 19 1층,37.5516919,126.9209717,,https://youtube.com/channel/UCxRWfLoFdwXyIU6_yq38uig?si=tpSW48w87J2hWl1f
핵밥 홍대점,음식점>일식>덮밥,서울특별시 마포구 잔다리로6길 40-6 1층,37.5521125,126.9213174,,https://www.hecbob.com/
스키야 망원,음식점>일식>샤브샤브,서울특별시 마포구 월드컵로13길 73 지하1층,37.5550613,126.9060330,,
로운 샤브샤브 신촌점,음식점>일식>샤브샤브,서울특별시 마포구 신촌로 94 그랜드프라자 4층,37.5549937,126.9360023,,https://bit.ly/로운신촌실시간대기
스키당 대흥점,음식점>일식>샤브샤브,서울특별시 마포구 백범로20길 12 2층,37.5464144,126.9439295,,https://app.catchtable.co.kr/ct/shop/sukidang
샤브인서울 합정점,음식점>일식>샤브샤브,"서울특별시 마포구 월드컵로1길 14 딜라이트스퀘어 1차, 지하2층 샤브인서울 합정점",37.5498856,126.9120091,,https://litt.ly/shabuinseoulhapjeong?utm_source=naver&utm_medium=place&utm_campaign=기본세팅
홍대 카레츠,음식점>일식>돈가스,서울특별시 마포구 월드컵로10길 15 1층,37.5547814,126.9125760,,https://blog.naver.com/bassbang
싸다김밥 망원역점,음식점>분식,서울특별시 마포구 월드컵로 89 1층,37.5567799,126.9092243,,https://ssadagb.com
포가레 연남본점,음식점>베트남음식,서울특별시 마포구 동교로 227-7 2층,37.5606960,126.9235948,,https://blog.naver.com/phogale_yeonnam
생어거스틴 합정점,음식점>아시아음식,서울특별시 마포구 양화로 45 메세나폴리스 지하1층 B1118호,37.5514404,126.9135867,,https://www.instagram.com/saint_hj_
온타이키친,음식점>태국음식,서울특별시 마포구 월드컵북로54길 17 사보이시티 B동 지하1층 B126호,37.5813243,126.8885484,,https://www.instagram.com/onthai_kitchen
퐁타이 신촌본점,음식점>태국음식,서울특별시 마포구 백범로 8 2층,37.5538783,126.9367693,,https://www.instagram.com/pongthaii
등촌샤브칼국수 신촌점,"음식점>한식>칼국수,만두",서울특별시 서대문구 신촌역로 43 1층 등촌샤브칼국수 신촌점,37.5589692,126.9407741,,
핵밥 신촌점,음식점>일식>덮밥,서울특별시 서대문구 연세로 27-1 2층,37.5580926,126.9367706,,https://www.hecbob.com/
소바연구소 신촌본점,"음식점>일식>우동,소바",서울특별시 서대문구 명물길 50-9 1층,37.5588042,126.9394844,,
이석덕생면파스타 신촌점,음식점>이탈리아음식,서울특별시 서대문구 명물길 16 2층 이석덕생면파스타,37.5575919,126.9378075,,https://www.instagram.com/lsd_pasta/
아웃백스테이크하우스 신촌점,음식점>패밀리레스토랑,서울특별시 서대문구 연세로12길 33,37.5591344,126.9388440,,https://www.outback.co.kr
아건 이대본점,음식점>인도음식,서울특별시 서대문구 이화여대길 37 2층,37.5586348,126.9455731,,https://www.instagram.com/aangan_1?igsh=dWt4ZGFpbGo2MGV0
치즈웨이브,음식점>피자,"서울특별시 서대문구 연세로7안길 34-6 1,2층 치즈웨이브",37.5583559,126.9350365,,
도미노피자 서대문점,음식점>피자,서울특별시 서대문구 통일로 149-1,37.5675785,126.9646576,,https://web.dominos.co.kr/main
녹원쌈밥 연희점,음식점>한식,서울특별시 서대문구 연희로25길 22,37.5725288,126.9341598,,http://pf.kakao.com/_gGnqn
포가레 신촌점,음식점>베트남음식,서울특별시 서대문구 명물길 26 2층,37.5578868,126.9382733,,https://blog.naver.com/wp3998
연희옥 연희점,"음식점>한식>육류,고기요리>순대,순댓국",서울특별시 서대문구 연희로 81-26 1층,37.5659575,126.9293542,,
신촌부추곱창 신촌본점,"음식점>한식>육류,고기요리>곱창,막창,양",서울특별시 서대문구 연세로5나길 30-16 1층,37.5576148,126.9349979,,
육전국밥 신촌점,음식점>한식>국밥,"서울특별시 서대문구 연세로5나길 14 1층, 2층",37.5570125,126.9355289,,
보승회관 서울신촌점,음식점>한식>국밥,서울특별시 서대문구 연세로5길 26,37.5565804,126.9355410,,https://www.boseunghall.com/
콩부자 북가좌점,음식점>한식>국밥,서울특별시 서대문구 응암로 62 1층,37.5786034,126.9105682,,
사장님돈까스 본점,음식점>일식>돈가스,서울특별시 서대문구 이화여대7길 11 1층,37.5586888,126.9450489,,https://www.instagram.com/boss_donkaz
백소정 신촌점,음식점>일식>일식당,서울특별시 서대문구 명물길 27-9 1층,37.5584926,126.9378318,,https://baeksojeong.com/
스시이안앤 신촌점,"음식점>일식>초밥,롤","서울특별시 서대문구 신촌로 109 2층 205, 206호",37.5557255,126.9380184,,
치히로 신촌점,음식점>일식>일식당,서울특별시 서대문구 연세로11길 25 B동 1~2층,37.5588898,126.9354685,,https://chihiro.co.kr/
오마카세 오사이초밥 신촌점,"음식점>일식>초밥,롤",서울특별시 서대문구 연세로5나길 10 4층,37.5570347,126.9357319,,https://app.catchtable.co.kr/ct/shop/542sinchon?from=share&type=DINING
멘츠루 신촌점,음식점>일식>일본식라면,서울특별시 서대문구 신촌역로 43 1층,37.5589663,126.9406214,,https://app.catchtable.co.kr/ct/shop/mentsurusc
샤브포레스트 이대본점,음식점>일식>샤브샤브,서울특별시 서대문구 이화여대길 43 1층,37.5588144,126.9454135,,
샤브이야기 신촌기차역점,음식점>일식>샤브샤브,서울특별시 서대문구 신촌역로 31 우측호,37.5589625,126.9418987,,https://www.instagram.com/shabustory_sinchon
베트남시장쌀국수 본점,음식점>베트남음식,서울특별시 서대문구 영천시장길 30,37.5707459,126.9609274,,
보승회관 홍제역점,음식점>한식>국밥,서울특별시 서대문구 통일로 475,37.5904180,126.9420107,,https://www.boseunghall.com/
유진감자탕,음식점>한식,서울특별시 서대문구 통일로 442-5,37.5887902,126.9448356,,
식껍 서대문역점,"음식점>한식>육류,고기요리",서울특별시 서대문구 통일로9안길 26 1층,37.5662282,126.9652068,,https://www.instagram.com/sikkup_seodaemun?igsh=MWxvamtiemswdnJhYw%3D%3D&utm_source=qr
싸다김밥 신촌점,음식점>분식,서울특별시 서대문구 신촌로 127 1층 싸다김밥 신촌점,37.5563980,126.9400767,,https://ssadagb.com
경아식당 아현역점,음식점>한식,서울특별시 서대문구 신촌로37길 22 102호,37.5579357,126.9577206,,
연희보리밥,음식점>한식,서울특별시 서대문구 연희맛로 33 1층 연희보리밥,37.5679590,126.9306323,,https://www.instagram.com/boribab_official
영미김밥,음식점>한식,서울특별시 서대문구 신촌역로 21 1층,37.5586428,126.9425818,,
라화쿵부 신촌점,음식점>중식당,서울특별시 서대문구 연세로11길 8 1층,37.5590515,126.9365134,,https://blog.naver.com/lhkungfu
미분당 신촌본점,음식점>베트남음식,서울특별시 서대문구 연세로5길 26-7 1층 미분당 신촌본점,37.5566877,126.9352400,,http://www.mifendang.com
꾸아 이대점,음식점>베트남음식,서울특별시 서대문구 이화여대길 42 2층,37.5588114,126.9458643,,https://https//app.catchtable.co.kr/ct/shop/quaewha
하이디라오 서초지점,음식점>중식당,서울특별시 서초구 서초대로77길 54 2층 하이디라오 훠궈,37.5025793,127.0248509,,https://app.catchtable.co.kr/ct/shop/haidilao_seocho
JW 메리어트 호텔 서울 플레이버즈,음식점>뷔페,서울특별시 서초구 신반포로 176 JW 메리어트 호텔 서울 2층,37.5038725,127.0047841,,https://buly.kr/90a574L
딤딤섬 센트럴시티점,음식점>중식당,서울특별시 서초구 신반포로 176 센트럴시티 호남선 하차장,37.5031002,127.0033605,,https://www.instagram.com/dimdimsumkr
백소정 교대역점,음식점>일식>일식당,서울특별시 서초구 서초대로48길 13 1층,37.4922880,127.0115302,,https://baeksojeong.com/
호호식당 파미에스테이션,음식점>일식>일식당,서울특별시 서초구 사평대로 205 파미에스테이션 1층,37.5031889,127.0043972,,http://instagram.com/hohosikdang_official
백소정 강남역신분당선점,음식점>일식>일식당,서울특별시 서초구 강남대로53길 7 1층 107호,37.4942712,127.0281347,,https://baeksojeong.com/
